workflow,quality,method,query_id,execution_cost,network_cost,storage_cost,total_breakdown_cost
workflow1,Q1,skyflow,workflow1_Q1_q0221,2.3811302745079304,0.011274490571264915,0.024501338542466288,2.4169061036216615
workflow1,Q1,skyflow,workflow1_Q1_q0222,0.32040290766176144,0.0016023687130044023,0.003511334033515229,0.32551661040828106
workflow1,Q1,skyflow,workflow1_Q1_q0223,0.6470200739363947,0.0030001660986021268,0.00665325754598772,0.6566734975809845
workflow1,Q1,skyflow,workflow1_Q1_q0224,2.1919459367530325,0.01028987626977455,0.022860429915846435,2.225096242938654
workflow1,Q1,skyflow,workflow1_Q1_q0225,0.11617415736073541,0.0005358990670470381,0.0012049207318549312,0.11791497715963739
workflow1,Q1,skyflow,workflow1_Q1_q0226,2.9613360490165714,0.013093551939900345,0.02993847202535807,3.00436807298183
workflow1,Q1,skyflow,workflow1_Q1_q0227,1.128040911964864,0.0053809482750397895,0.01184613949271342,1.1452679997326172
workflow1,Q1,skyflow,workflow1_Q1_q0228,2.1085844856995166,0.010246767934052098,0.022133633576279673,2.140964887209848
workflow1,Q1,skyflow,workflow1_Q1_q0229,2.5724565443056484,0.012617826704209599,0.027192172584149726,2.6122665435940076
workflow1,Q1,skyflow,workflow1_Q1_q0230,1.205915461835435,0.005561427677546162,0.012371094693269169,1.2238479842062504
workflow1,Q1,skyflow,workflow1_Q1_q0231,0.9548472409004133,0.0046075493229146445,0.010102546283858338,0.9695573365071862
workflow1,Q1,skyflow,workflow1_Q1_q0232,1.7660281077442839,0.008499906030373091,0.01880722529620157,1.7933352390708583
workflow1,Q1,skyflow,workflow1_Q1_q0233,1.7289876414233651,0.008203045099871121,0.01797399544025719,1.7551646819634934
workflow1,Q1,skyflow,workflow1_Q1_q0234,1.222295711601137,0.005902353627871658,0.012808853850875964,1.2410069190798847
workflow1,Q1,skyflow,workflow1_Q1_q0235,1.7906686345471414,0.008439220573329272,0.018598255816448014,1.8177061109369186
workflow1,Q1,skyflow,workflow1_Q1_q0236,2.7521866440359872,0.013125143976635036,0.02862769404470143,2.793939482057324
workflow1,Q1,skyflow,workflow1_Q1_q0237,1.4147362825241452,0.0067668302113067045,0.014568091888201318,1.4360712046236532
workflow1,Q1,skyflow,workflow1_Q1_q0238,0.6333125559292271,0.002968630379737785,0.0064239865384679564,0.6427051728474329
workflow1,Q1,skyflow,workflow1_Q1_q0239,1.0928739852572127,0.005354743690773284,0.01184764215569233,1.1100763711036783
workflow1,Q1,skyflow,workflow1_Q1_q0240,1.1600111581866086,0.005516727645426262,0.012354905296546584,1.1778827911285814
workflow1,Q1,skyflow,workflow1_Q1_q0241,0.442252140905557,0.0020318974119509165,0.004450633130772198,0.4487346714482801
workflow1,Q1,skyflow,workflow1_Q1_q0242,0.5368367690044374,0.002427984503945712,0.005404969569998641,0.5446697230783817
workflow1,Q1,skyflow,workflow1_Q1_q0243,2.0187748358677284,0.009712589762264972,0.021088390076443687,2.0495758157064374
workflow1,Q1,skyflow,workflow1_Q1_q0244,1.0300961217173086,0.00486819792018832,0.010713927804445305,1.0456782474419422
workflow1,Q1,skyflow,workflow1_Q1_q0245,2.813176007657599,0.013337268931966456,0.029213739612564196,2.8557270162021293
workflow1,Q1,skyflow,workflow1_Q1_q0246,0.7470687197314618,0.0035917897370373697,0.007832187802144707,0.7584926972706438
workflow1,Q1,skyflow,workflow1_Q1_q0247,0.3468082054180368,0.0015929542821114695,0.00348320367564959,0.35188436337579787
workflow1,Q1,skyflow,workflow1_Q1_q0248,2.2674989548736724,0.010529066550117734,0.023159368481954493,2.3011873899057447
workflow1,Q1,skyflow,workflow1_Q1_q0249,2.653546222651012,0.012282429404981539,0.026993022326872732,2.6928216743828663
workflow1,Q1,skyflow,workflow1_Q1_q0250,0.846680538589656,0.00398803294786188,0.00886887477695094,0.8595374463144688
workflow1,Q1,skyflow,workflow1_Q1_q0251,0.6215700824959962,0.003028596669026341,0.0065845081909028345,0.6311831873559254
workflow1,Q1,skyflow,workflow1_Q1_q0252,0.5757622763580185,0.002764811086660595,0.006093415405601422,0.5846205028502804
workflow1,Q1,skyflow,workflow1_Q1_q0253,1.546725081431208,0.007251679078231271,0.016199526508912283,1.5701762870183515
workflow1,Q1,skyflow,workflow1_Q1_q0254,1.4120335041493923,0.0066633597354009986,0.014590135835038584,1.433286999719832
workflow1,Q1,skyflow,workflow1_Q1_q0255,0.8002033231308668,0.003729573668061997,0.008307533013613873,0.8122404298125427
workflow1,Q1,skyflow,workflow1_Q1_q0256,0.17495956458125536,0.0008465103263325627,0.0018673224226662814,0.1776733973302542
workflow1,Q1,skyflow,workflow1_Q1_q0257,1.4682796849670203,0.006694051383860144,0.014981479575828047,1.4899552159267084
workflow1,Q1,skyflow,workflow1_Q1_q0258,2.736808243212786,0.013534545349506788,0.029348496591242886,2.7796912851535356
workflow1,Q1,skyflow,workflow1_Q1_q0259,1.9840948648511676,0.009373508240885396,0.020126376124724933,2.013594749216778
workflow1,Q1,skyflow,workflow1_Q1_q0260,1.4740607496588518,0.006980531244647762,0.015403822747331642,1.4964451036508313
workflow1,Q1,skyflow,workflow1_Q1_q0261,0.3703338630481492,0.0017522167614880371,0.0038369019433250134,0.37592298175296224
workflow1,Q1,skyflow,workflow1_Q1_q0262,0.7612623520313987,0.0037173125390021944,0.008097945090880462,0.7730776096612814
workflow1,Q1,skyflow,workflow1_Q1_q0263,0.9275684905720716,0.004302627819908816,0.00937070007480561,0.941241818466786
workflow1,Q1,skyflow,workflow1_Q1_q0264,2.2879473452563777,0.010857867360963343,0.023500992495393964,2.322306205112735
workflow1,Q1,skyflow,workflow1_Q1_q0265,2.507045106355787,0.012068699230220305,0.02686112392730544,2.5459749295133127
workflow1,Q1,skyflow,workflow1_Q1_q0266,2.6260147090089334,0.012573732483493494,0.027612452462847433,2.6662008939552746
workflow1,Q1,skyflow,workflow1_Q1_q0267,2.8686070432545137,0.013779883890635345,0.030106006922482983,2.912492934067632
workflow1,Q1,skyflow,workflow1_Q1_q0268,2.8378367050321662,0.013814844739829817,0.03004054089579297,2.881692090667789
workflow1,Q1,skyflow,workflow1_Q1_q0269,2.7981024366813716,0.013321892531136272,0.029156764026449008,2.8405810932389572
workflow1,Q1,skyflow,workflow1_Q1_q0270,0.25917685283051783,0.001207667424541321,0.0026683462340234797,0.2630528664890826
workflow1,Q1,skyflow,workflow1_Q1_q0271,0.4372313207884692,0.002055203230005592,0.004650777649784763,0.44393730166825957
workflow1,Q1,skyflow,workflow1_Q1_q0272,0.9248749558680275,0.004434457161315544,0.009662018934152753,0.9389714319634958
workflow1,Q1,skyflow,workflow1_Q1_q0273,1.6482135645198037,0.007618105799259669,0.017127311851735886,1.6729589821707993
workflow1,Q1,skyflow,workflow1_Q1_q0274,0.32108769798837566,0.001528902017519957,0.003424246217091651,0.3260408462229873
workflow1,Q1,skyflow,workflow1_Q1_q0275,2.5104836895139013,0.011815000459936003,0.025933880925033233,2.5482325708988705
workflow1,Q1,skyflow,workflow1_Q1_q0276,1.8398246672388947,0.008785136581977115,0.0190502002771901,1.867660004098062
workflow1,Q1,skyflow,workflow1_Q1_q0277,1.5922930954570729,0.007625330520199583,0.016812372039067523,1.6167307980163401
workflow1,Q1,skyflow,workflow1_Q1_q0278,0.5109705986025286,0.0024456014295570487,0.005478102480134351,0.51889430251222
workflow1,Q1,skyflow,workflow1_Q1_q0279,0.7816073368359114,0.003676309891407399,0.008121992278432825,0.7934056390057517
workflow1,Q1,skyflow,workflow1_Q1_q0280,0.5181371616503377,0.002421988137840836,0.005328354861798536,0.525887504649977
workflow1,Q1,skyflow,workflow1_Q1_q0281,2.56888160815687,0.01199917270413783,0.026119514581389044,2.607000295442397
workflow1,Q1,skyflow,workflow1_Q1_q0282,1.6900062764909263,0.008170869196401096,0.01807043570195184,1.7162475813892792
workflow1,Q1,skyflow,workflow1_Q1_q0283,2.1518390428348857,0.010349111748671192,0.022607783377419987,2.184795937960977
workflow1,Q1,skyflow,workflow1_Q1_q0284,0.9241046334177986,0.004191335701532894,0.009407074294152933,0.9377030434134843
workflow1,Q1,skyflow,workflow1_Q1_q0285,1.1302677240478107,0.005274264849679804,0.011668747170131328,1.1472107360676218
workflow1,Q1,skyflow,workflow1_Q1_q0286,1.1975909501935595,0.005726199617636063,0.012678705185751076,1.2159958549969467
workflow1,Q1,skyflow,workflow1_Q1_q0287,2.2541950170784206,0.010488834218806552,0.023353573338192848,2.28803742463542
workflow1,Q1,skyflow,workflow1_Q1_q0288,2.2437074197957925,0.01086759901552547,0.023726794474572387,2.27830181328589
workflow1,Q1,skyflow,workflow1_Q1_q0289,0.6784357547788344,0.003067110434910603,0.006726292332673856,0.6882291575464189
workflow1,Q1,skyflow,workflow1_Q1_q0290,2.803018472347566,0.01299107922948421,0.028810323190036416,2.844819874767087
workflow1,Q1,skyflow,workflow1_Q1_q0291,0.3985388083523148,0.001911121504738138,0.0041366511344577495,0.40458658099151074
workflow1,Q1,skyflow,workflow1_Q1_q0292,2.60913634965358,0.01231242846390105,0.027444409602682743,2.648893187720164
workflow1,Q1,skyflow,workflow1_Q1_q0293,0.32611488473055983,0.001624709146016785,0.003527535258965009,0.3312671291355416
workflow1,Q1,skyflow,workflow1_Q1_q0294,0.8438877849100338,0.003884226690003839,0.008461827947443584,0.8562338395474812
workflow1,Q1,skyflow,workflow1_Q1_q0295,2.432143851880137,0.011884505891526455,0.025954988895763146,2.469983346667427
workflow1,Q1,skyflow,workflow1_Q1_q0296,0.5843849868906621,0.002700732991469196,0.0059050947141338515,0.5929908145962651
workflow1,Q1,skyflow,workflow1_Q1_q0297,1.2689898312437349,0.005844263821966956,0.012940637250334008,1.2877747323160358
workflow1,Q1,skyflow,workflow1_Q1_q0298,1.3420994317638861,0.006350864396547932,0.014031625787780309,1.3624819219482145
workflow1,Q1,skyflow,workflow1_Q1_q0299,0.7434228177289411,0.0035563449139548744,0.007881483897569009,0.754860646540465
workflow1,Q1,skyflow,workflow1_Q1_q0300,2.1034242617313823,0.010004418246366333,0.02185974266315473,2.1352884226409032
workflow1,Q1,skyflow,workflow1_Q1_q0301,2.434045857842093,0.011818127415010671,0.026099434235275932,2.47196341949238
workflow1,Q1,skyflow,workflow1_Q1_q0302,2.5352904877214537,0.012214982678751676,0.026798955543959342,2.574304425944165
workflow1,Q1,skyflow,workflow1_Q1_q0303,0.9908032629179533,0.004876097002914348,0.010709331159402716,1.0063886910802704
workflow1,Q1,skyflow,workflow1_Q1_q0304,1.5542553182070755,0.007659304917641432,0.016468437982812882,1.5783830611075298
workflow1,Q1,skyflow,workflow1_Q1_q0305,0.7885017864111393,0.0035903115038073276,0.007976024032823898,0.8000681219477705
workflow1,Q1,skyflow,workflow1_Q1_q0306,0.7564000259985029,0.003571927873332717,0.007867847031329967,0.7678398009031655
workflow1,Q1,skyflow,workflow1_Q1_q0307,0.5131028688975434,0.0024162278788364246,0.0053564531891556145,0.5208755499655354
workflow1,Q1,skyflow,workflow1_Q1_q0308,2.7050137606842672,0.012862371476200079,0.028763332021825575,2.746639464182293
workflow1,Q1,skyflow,workflow1_Q1_q0309,2.5276219549169228,0.011887291796570878,0.02719630458277857,2.566705551296272
workflow1,Q1,skyflow,workflow1_Q1_q0310,2.2071345946975747,0.010798052402837073,0.023875646693790657,2.2418082937942025
workflow1,Q1,skyflow,workflow1_Q1_q0311,1.5777776676432524,0.007286876321290533,0.016069858154086056,1.6011344021186291
workflow1,Q1,skyflow,workflow1_Q1_q0312,1.4756974475786613,0.0071263942059201935,0.01525900572192453,1.498082847506506
workflow1,Q1,skyflow,workflow1_Q1_q0313,1.5604170719779307,0.00759116233832758,0.016434639686474895,1.5844428740027332
workflow1,Q1,skyflow,workflow1_Q1_q0314,1.5911622859353336,0.007592231564121187,0.016638675365766586,1.6153931928652214
workflow1,Q1,skyflow,workflow1_Q1_q0315,1.2668053946771223,0.006175330177254535,0.013572186518613272,1.28655291137299
workflow1,Q1,skyflow,workflow1_Q1_q0316,0.4311328202741591,0.002003356882088149,0.004469616453630745,0.437605793609878
workflow1,Q1,skyflow,workflow1_Q1_q0317,0.41461537503978063,0.00193464624639264,0.00428669334909056,0.4208367146352638
workflow1,Q1,skyflow,workflow1_Q1_q0318,2.799458381022955,0.013261538888688378,0.02913366309969421,2.8418535830113374
workflow1,Q1,skyflow,workflow1_Q1_q0319,1.423449349262698,0.006853625283952571,0.014999387761108922,1.4453023623077597
workflow1,Q1,skyflow,workflow1_Q1_q0320,2.722191140164709,0.013195593752574158,0.02916143025741591,2.764548164174699
workflow1,Q1,skyflow,workflow1_Q1_q0321,0.5239891118080123,0.0024942306024368934,0.005426806122197491,0.5319101485326467
workflow1,Q1,skyflow,workflow1_Q1_q0322,1.616769829576166,0.007891223264839353,0.017175788644738482,1.641836841485744
workflow1,Q1,skyflow,workflow1_Q1_q0323,0.6409934050623582,0.00309343794859433,0.006753581342141648,0.6508404243530942
workflow1,Q1,skyflow,workflow1_Q1_q0324,0.7775323902358221,0.003658736892925013,0.00811966633781651,0.7893107934665636
workflow1,Q1,skyflow,workflow1_Q1_q0325,0.13183871731679717,0.0006202043847515549,0.001412645510335604,0.1338715672118843
workflow1,Q1,skyflow,workflow1_Q1_q0326,0.3837032961386506,0.0018581282494836676,0.004085141112275153,0.38964656550040944
workflow1,Q1,skyflow,workflow1_Q1_q0327,2.65627983955786,0.012594943246663373,0.028067414590102615,2.6969421973946264
workflow1,Q1,skyflow,workflow1_Q1_q0328,1.000918195734102,0.0046893427775040126,0.010175298170116415,1.0157828366817225
workflow1,Q1,skyflow,workflow1_Q1_q0329,1.807988094327483,0.008409933235284557,0.018787939880932473,1.8351859674437
workflow1,Q1,skyflow,workflow1_Q1_q0330,1.344377679958984,0.0066628149585228336,0.014488325842660115,1.3655288207601668
workflow1,Q1,skyflow,workflow1_Q1_q0331,1.1912889754071883,0.005520849127090348,0.012544680091955944,1.2093545046262346
workflow1,Q1,skyflow,workflow1_Q1_q0332,1.5466088768359574,0.007504867053722972,0.016497643787576625,1.570611387677257
workflow1,Q1,skyflow,workflow1_Q1_q0333,0.5882198675546312,0.002704362895998037,0.006136778551850811,0.59706100900248
workflow1,Q1,skyflow,workflow1_Q1_q0334,2.909323700027481,0.013736021311157063,0.030226204746401742,2.95328592608504
workflow1,Q1,skyflow,workflow1_Q1_q0335,2.4935142886529196,0.011364175862987469,0.025106777926067574,2.529985242441975
workflow1,Q1,skyflow,workflow1_Q1_q0336,2.147942111313243,0.010046341022378351,0.02279824617319795,2.1807866985088196
workflow1,Q1,skyflow,workflow1_Q1_q0337,1.401686492793937,0.006652684479159709,0.014600245269542265,1.4229394225426388
workflow1,Q1,skyflow,workflow1_Q1_q0338,0.48738443979604607,0.0023290761030701585,0.005104956288720418,0.49481847218783664
workflow1,Q1,skyflow,workflow1_Q1_q0339,2.7301065113700593,0.012763169444536678,0.028183532574496274,2.7710532133890924
workflow1,Q1,skyflow,workflow1_Q1_q0340,1.0534241263140942,0.004998303753965205,0.010772520382412049,1.0691949504504714
workflow1,Q1,skyflow,workflow1_Q1_q0341,0.19189049976897102,0.0009190778609004086,0.0020156835181828654,0.1948252611480543
workflow1,Q1,skyflow,workflow1_Q1_q0342,1.0252808006370058,0.004938501328119606,0.01080221269416113,1.0410215146592865
workflow1,Q1,skyflow,workflow1_Q1_q0343,2.353905534527964,0.010944890899020801,0.02438871469503778,2.3892391401220223
workflow1,Q1,skyflow,workflow1_Q1_q0344,1.8107803880463194,0.008919547129413348,0.019229694050299496,1.8389296292260322
workflow1,Q1,skyflow,workflow1_Q1_q0345,2.234122541007715,0.010565654576817183,0.023080036967295894,2.2677682325518282
workflow1,Q1,skyflow,workflow1_Q1_q0346,2.333218363519076,0.01107819214298706,0.024365643520701724,2.368662199182765
workflow1,Q1,skyflow,workflow1_Q1_q0347,0.6664766720175237,0.0031471667326913593,0.0068809167982483025,0.6765047555484633
workflow1,Q1,skyflow,workflow1_Q1_q0348,2.659822599093258,0.012532094179456775,0.028274062925324587,2.7006287561980393
workflow1,Q1,skyflow,workflow1_Q1_q0349,1.317421523300758,0.006286079760816885,0.013675948187645401,1.3373835512492203
workflow1,Q1,skyflow,workflow1_Q1_q0350,1.8911340279597888,0.008881280165554742,0.01971686474551885,1.9197321728708623
workflow1,Q1,skyflow,workflow1_Q1_q0351,0.05542709641127997,0.0002649674591118038,0.0005789006786807271,0.0562709645490725
workflow1,Q1,skyflow,workflow1_Q1_q0352,2.880242366415291,0.013946997046812843,0.030371046240670562,2.9245604097027744
workflow1,Q1,skyflow,workflow1_Q1_q0353,0.8451827081724685,0.004023131178466339,0.008952489953062017,0.8581583293039968
workflow1,Q1,skyflow,workflow1_Q1_q0354,0.2286183729128438,0.0010686948235860995,0.00237493056807653,0.2320619983045064
workflow1,Q1,skyflow,workflow1_Q1_q0355,1.4048381201360565,0.006451357158300986,0.01428407567016391,1.4255735529645213
workflow1,Q1,skyflow,workflow1_Q1_q0356,0.4057486612071889,0.0019527297341698274,0.004387544327855041,0.41208893526921375
workflow1,Q1,skyflow,workflow1_Q1_q0357,0.49201753179105184,0.0023225516374029208,0.005088428688683723,0.49942851211713846
workflow1,Q1,skyflow,workflow1_Q1_q0358,1.9071090245238687,0.008802377357622258,0.019514717459786834,1.9354261193412778
workflow1,Q1,skyflow,workflow1_Q1_q0359,1.1895025304493065,0.00560287187659332,0.012320642524275744,1.2074260448501755
workflow1,Q1,skyflow,workflow1_Q1_q0360,2.6081388769800804,0.012482568697401554,0.028215718630232485,2.6488371643077144
workflow1,Q1,skyflow,workflow1_Q1_q0361,0.9630966636727102,0.0046605986375039205,0.010103874723371537,0.9778611370335856
workflow1,Q1,skyflow,workflow1_Q1_q0362,2.0980530668941872,0.01004645201323629,0.022336696354782744,2.1304362152622063
workflow1,Q1,skyflow,workflow1_Q1_q0363,1.3617233808613702,0.006566642089897336,0.014370189897034846,1.3826602128483023
workflow1,Q1,skyflow,workflow1_Q1_q0364,1.906984127656421,0.009396274174129969,0.02034880240372886,1.9367292042342799
workflow1,Q1,skyflow,workflow1_Q1_q0365,1.7391881120385053,0.00839705667641662,0.018535552379674847,1.7661207210945968
workflow1,Q1,skyflow,workflow1_Q1_q0366,1.4062028986711068,0.006780385401743912,0.014722048794705782,1.4277053328675564
workflow1,Q1,skyflow,workflow1_Q1_q0367,2.745680147123502,0.013131513076232858,0.029066702954565357,2.7878783631543005
workflow1,Q1,skyflow,workflow1_Q1_q0368,1.036255355142145,0.004947114474892404,0.010811589662096032,1.0520140592791334
workflow1,Q1,skyflow,workflow1_Q1_q0369,0.5657826773546383,0.0026702175582490406,0.005837256444099212,0.5742901513569865
workflow1,Q1,skyflow,workflow1_Q1_q0370,2.026378625005019,0.009515570682726248,0.020892749525215675,2.056786945212961
workflow1,Q1,skyflow,workflow1_Q1_q0371,2.5124823060772643,0.011466953160702262,0.025936221922921766,2.549885481160888
workflow1,Q1,skyflow,workflow1_Q1_q0372,0.16530464062621686,0.0008015719359188403,0.0017197071801158753,0.16782591974225158
workflow1,Q1,skyflow,workflow1_Q1_q0373,1.3121371527745114,0.00625364950085197,0.014023716926778897,1.3324145192021424
workflow1,Q1,skyflow,workflow1_Q1_q0374,2.5750053557249752,0.011885643142004085,0.0273308550983215,2.614221853965301
workflow1,Q1,skyflow,workflow1_Q1_q0375,2.2283149007129985,0.010912465208208232,0.023047509331320482,2.262274875252527
